0,00000000	0,96091512	0,03908488		0,00000000	0,87964501	0,12035499		0,00000000	0,90367261	0,09632739		0,01737221	0,98262779	0,00000000		0,14768950	0,85231050	0,00000000		0,00000000	0,76701591	0,23298409		0,00000000	0,95362040	0,04637960		1,00000000	0,00000000	0,00000000		
0,35195589	0,64804411	0,00000000		0,36438776	0,63561224	0,00000000		0,00000000	0,52591815	0,47408185		0,60010063	0,39989937	0,00000000		0,23753371	0,76246629	0,00000000		1,00000000	0,00000000	0,00000000		0,81328050	0,18671950	0,00000000		1,00000000	0,00000000	0,00000000		
0,39749170	0,60250830	0,00000000		0,46900690	0,53099310	0,00000000		0,00000000	0,20860441	0,79139559		0,59798930	0,40201070	0,00000000		0,24191635	0,75808365	0,00000000		0,06708904	0,93291096	0,00000000		1,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,43326983	0,56673017	0,00000000		0,43911572	0,56088428	0,00000000		0,00000000	0,66568730	0,33431270		0,51353590	0,48646410	0,00000000		0,33614321	0,66385679	0,00000000		0,52263191	0,47736809	0,00000000		1,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,44628006	0,55371994	0,00000000		0,44658852	0,55341148	0,00000000		0,00000000	0,72235047	0,27764953		0,50720190	0,49279810	0,00000000		0,42817874	0,57182126	0,00000000		0,63196220	0,36803780	0,00000000		1,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,16981265	0,83018735	0,00000000		0,27471421	0,72528579	0,00000000		0,00000000	0,00000000	1,00000000		0,78378677	0,21621323	0,00000000		0,00000000	0,94695433	0,05304567		0,00000000	0,96017198	0,03982802		1,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,36496612	0,63503388	0,00000000		0,61099002	0,38900998	0,00000000		0,00000000	0,00000000	1,00000000		1,00000000	0,00000000	0,00000000		0,00000000	0,83458166	0,16541834		0,00000000	0,39419231	0,60580769		1,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,00000000	0,84728893	0,15271107		0,00000000	0,93911453	0,06088547		0,00000000	0,00000000	1,00000000		0,41219183	0,58780817	0,00000000		0,00000000	0,54016524	0,45983476		1,00000000	0,00000000	0,00000000		0,68121955	0,31878045	0,00000000		1,00000000	0,00000000	0,00000000		
0,13403451	0,86596549	0,00000000		0,32702378	0,67297622	0,00000000		0,00000000	0,00000000	1,00000000		1,00000000	0,00000000	0,00000000		0,00000000	0,64804301	0,35195699		1,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,77804097	0,22195903	0,00000000		0,80528272	0,19471728	0,00000000		0,00000000	0,94144806	0,05855194		1,00000000	0,00000000	0,00000000		0,57061468	0,42938532	0,00000000		0,00492084	0,99507916	0,00000000		1,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,30967263	0,69032737	0,00000000		0,18504066	0,81495934	0,00000000		0,25653017	0,74346983	0,00000000		0,13560696	0,86439304	0,00000000		0,39530891	0,60469109	0,00000000		0,55693161	0,44306839	0,00000000		0,29971015	0,70028985	0,00000000		1,00000000	0,00000000	0,00000000		
0,32593542	0,67406458	0,00000000		0,28965980	0,71034020	0,00000000		0,00000000	0,80545645	0,19454355		0,42697118	0,57302882	0,00000000		0,30984734	0,69015266	0,00000000		0,76272980	0,23727020	0,00000000		0,17351858	0,82648142	0,00000000		1,00000000	0,00000000	0,00000000		
0,00000000	0,79708202	0,20291798		0,00000000	0,84991024	0,15008976		0,00000000	0,00000000	1,00000000		0,22006036	0,77993964	0,00000000		0,00000000	0,55589742	0,44410258		1,00000000	0,00000000	0,00000000		0,54915860	0,45084140	0,00000000		1,00000000	0,00000000	0,00000000		
0,98620467	0,01379533	0,00000000		1,00000000	0,00000000	0,00000000		0,01927683	0,98072317	0,00000000		1,00000000	0,00000000	0,00000000		0,81823409	0,18176591	0,00000000		1,00000000	0,00000000	0,00000000		0,93066800	0,06933200	0,00000000		1,00000000	0,00000000	0,00000000		
0,03320522	0,96679478	0,00000000		0,00000000	0,93316758	0,06683242		0,04003650	0,95996350	0,00000000		0,00000000	0,87670455	0,12329545		0,14111553	0,85888447	0,00000000		1,00000000	0,00000000	0,00000000		0,81328050	0,18671950	0,00000000		1,00000000	0,00000000	0,00000000		
0,00000000	0,71516546	0,28483454		0,00000000	0,69528948	0,30471052		0,00000000	0,32570829	0,67429171		0,00000000	0,79545784	0,20454216		0,00000000	0,74917842	0,25082158		1,00000000	0,00000000	0,00000000		0,00000000	0,96267052	0,03732948		1,00000000	0,00000000	0,00000000		
0,68046423	0,31953577	0,00000000		0,66329960	0,33670040	0,00000000		0,08748717	0,91251283	0,00000000		0,69088803	0,30911197	0,00000000		0,62101509	0,37898491	0,00000000		0,39561584	0,60438416	0,00000000		1,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,77153585	0,22846415	0,00000000		0,73055476	0,26944524	0,00000000		0,31584350	0,68415650	0,00000000		0,69088803	0,30911197	0,00000000		0,77440765	0,22559235	0,00000000		0,86134143	0,13865857	0,00000000		1,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,32593542	0,67406458	0,00000000		0,34944217	0,65055783	0,00000000		0,00000000	0,43525708	0,56474292		0,38263314	0,61736686	0,00000000		0,19370726	0,80629274	0,00000000		0,72735823	0,27264177	0,00000000		0,70469705	0,29530295	0,00000000		1,00000000	0,00000000	0,00000000		
0,54060424	0,45939576	0,00000000		0,46900690	0,53099310	0,00000000		0,19721684	0,80278316	0,00000000		0,43541651	0,56458349	0,00000000		0,53555353	0,46444647	0,00000000		0,31093846	0,68906154	0,00000000		0,53155048	0,46844952	0,00000000		1,00000000	0,00000000	0,00000000		
0,63492842	0,36507158	0,00000000		0,61846282	0,38153718	0,00000000		0,02520817	0,97479183	0,00000000		0,56631928	0,43368072	0,00000000		0,73277253	0,26722747	0,00000000		1,00000000	0,00000000	0,00000000		0,65187267	0,34812733	0,00000000		1,00000000	0,00000000	0,00000000		
0,00000000	0,90013832	0,09986168		0,00000000	0,82612243	0,17387757		0,00000000	0,79790136	0,20209864		0,00000000	0,93579307	0,06420693		0,00000000	0,86155110	0,13844890		0,37471446	0,62528554	0,00000000		0,14710639	0,85289361	0,00000000		1,00000000	0,00000000	0,00000000		
0,33244054	0,66755946	0,00000000		0,17756786	0,82243214	0,00000000		0,41964184	0,58035816	0,00000000		0,01103821	0,98896179	0,00000000		0,27040354	0,72959646	0,00000000		0,10246060	0,89753940	0,00000000		0,00000000	0,97301352	0,02698648		1,00000000	0,00000000	0,00000000		
0,38122891	0,61877109	0,00000000		0,35691496	0,64308504	0,00000000		0,00000000	0,78279119	0,21720881		0,28973441	0,71026559	0,00000000		0,34929114	0,65070886	0,00000000		1,00000000	0,00000000	0,00000000		0,78099893	0,21900107	0,00000000		1,00000000	0,00000000	0,00000000		
0,02019499	0,97980501	0,00000000		0,00000000	0,98074320	0,01925680		0,00000000	0,59013641	0,40986359		0,02159488	0,97840512	0,00000000		0,00000000	0,95819160	0,04180840		1,00000000	0,00000000	0,00000000		0,00000000	0,89414817	0,10585183		1,00000000	0,00000000	0,00000000		
0,00000000	0,73366275	0,26633725		0,00000000	0,79044072	0,20955928		0,00000000	0,00000000	1,00000000		0,02792889	0,97207111	0,00000000		0,00000000	0,60534140	0,39465860		0,98674970	0,01325030	0,00000000		0,00000000	0,78683959	0,21316041		1,00000000	0,00000000	0,00000000		
0,00000000	0,71252299	0,28747701		0,00000000	0,62987300	0,37012700		0,00000000	0,76012592	0,23987408		0,00000000	0,80838346	0,19161654		0,00000000	0,65253792	0,34746208		0,69037887	0,30962113	0,00000000		0,00000000	0,67823812	0,32176188		1,00000000	0,00000000	0,00000000		
0,00000000	0,47998569	0,52001431		0,00000000	0,56445652	0,43554348		0,00000000	0,00000000	1,00000000		0,00000000	0,79730436	0,20269564		0,00000000	0,16034559	0,83965441		0,61909981	0,38090019	0,00000000		0,00000000	0,73383173	0,26616827		1,00000000	0,00000000	0,00000000		
0,10150893	0,89849107	0,00000000		0,09536711	0,90463289	0,00000000		0,00000000	0,42392445	0,57607555		0,13982963	0,86017037	0,00000000		0,04688868	0,95311132	0,00000000		0,53549429	0,46450571	0,00000000		0,00000000	0,96008477	0,03991523		1,00000000	0,00000000	0,00000000		
0,27064194	0,72935806	0,00000000		0,35691496	0,64308504	0,00000000		0,00000000	0,00000000	1,00000000		0,68666536	0,31333464	0,00000000		0,02497545	0,97502455	0,00000000		0,00000000	0,00000000	1,00000000		0,81328050	0,18671950	0,00000000		1,00000000	0,00000000	0,00000000		
0,51133122	0,48866878	0,00000000		0,59604443	0,40395557	0,00000000		0,00000000	0,24260231	0,75739769		0,79012077	0,20987923	0,00000000		0,33614321	0,66385679	0,00000000		0,81685901	0,18314099	0,00000000		0,29384077	0,70615923	0,00000000		1,00000000	0,00000000	0,00000000		
0,52434145	0,47565855	0,00000000		0,59604443	0,40395557	0,00000000		0,00000000	0,31437566	0,68562434		0,78378677	0,21621323	0,00000000		0,33176056	0,66823944	0,00000000		0,99800429	0,00199571	0,00000000		0,29971015	0,70028985	0,00000000		1,00000000	0,00000000	0,00000000		
0,63492842	0,36507158	0,00000000		0,82022831	0,17977169	0,00000000		0,00000000	0,00000000	1,00000000		1,00000000	0,00000000	0,00000000		0,23753371	0,76246629	0,00000000		0,88438654	0,11561346	0,00000000		1,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,00000000	0,89749585	0,10250415		0,00000000	0,87369805	0,12630195		0,00000000	0,43525708	0,56474292		0,00000000	0,71421113	0,28578887		0,00000000	0,80536476	0,19463524		0,00000000	0,67637283	0,32362717		0,00000000	0,67694525	0,32305475		1,00000000	0,00000000	0,00000000		
0,00067964	0,99932036	0,00000000		0,08042152	0,91957848	0,00000000		0,00000000	0,00000000	1,00000000		0,30240242	0,69759758	0,00000000		0,00000000	0,65703283	0,34296717		0,52691937	0,47308063	0,00000000		0,28797140	0,71202860	0,00000000		1,00000000	0,00000000	0,00000000		
0,42676472	0,57323528	0,00000000		0,45406131	0,54593869	0,00000000		0,00000000	0,53347324	0,46652676		0,73100340	0,26899660	0,00000000		0,33833453	0,66166547	0,00000000		1,00000000	0,00000000	0,00000000		0,93066800	0,06933200	0,00000000		1,00000000	0,00000000	0,00000000		
0,00000000	0,93449042	0,06550958		0,00000000	0,93316758	0,06683242		0,00000000	0,28037775	0,71962225		0,04481956	0,95518044	0,00000000		0,00000000	0,81210712	0,18789288		1,00000000	0,00000000	0,00000000		0,42883641	0,57116359	0,00000000		1,00000000	0,00000000	0,00000000		
0,03971033	0,96028967	0,00000000		0,06547593	0,93452407	0,00000000		0,00000000	0,19727177	0,80272823		0,32140443	0,67859557	0,00000000		0,00000000	0,84806638	0,15193362		0,61802794	0,38197206	0,00000000		0,30264484	0,69735516	0,00000000		1,00000000	0,00000000	0,00000000		
0,10476149	0,89523851	0,00000000		0,09536711	0,90463289	0,00000000		0,00000000	0,43903463	0,56096537		0,37418780	0,62581220	0,00000000		0,04031471	0,95968529	0,00000000		0,75415487	0,24584513	0,00000000		0,49046485	0,50953515	0,00000000		1,00000000	0,00000000	0,00000000		
0,08199359	0,91800641	0,00000000		0,00000000	0,98669015	0,01330985		0,00000000	0,97922350	0,02077650		0,09338027	0,90661973	0,00000000		0,11262834	0,88737166	0,00000000		1,00000000	0,00000000	0,00000000		0,00000000	0,90578404	0,09421596		1,00000000	0,00000000	0,00000000		
0,22185357	0,77814643	0,00000000		0,18504066	0,81495934	0,00000000		0,00000000	0,69590766	0,30409234		0,28973441	0,71026559	0,00000000		0,08194983	0,91805017	0,00000000		0,07298430	0,92701570	0,00000000		0,39362015	0,60637985	0,00000000		1,00000000	0,00000000	0,00000000		
0,00000000	0,82350671	0,17649329		0,00000000	0,84396329	0,15603671		0,00000000	0,04616999	0,95383001		0,10182561	0,89817439	0,00000000		0,00000000	0,71996153	0,28003847		0,00000000	0,20049669	0,79950331		0,41709766	0,58290234	0,00000000		1,00000000	0,00000000	0,00000000		
0,20233823	0,79766177	0,00000000		0,02811195	0,97188805	0,00000000		0,39295084	0,60704916	0,00000000		0,01526088	0,98473912	0,00000000		0,43037006	0,56962994	0,00000000		0,00000000	0,99740039	0,00259961		0,00000000	0,84760469	0,15239531		1,00000000	0,00000000	0,00000000		
0,25437915	0,74562085	0,00000000		0,27471421	0,72528579	0,00000000		0,00000000	0,39370409	0,60629591		0,46075253	0,53924747	0,00000000		0,24191635	0,75808365	0,00000000		0,41973281	0,58026719	0,00000000		0,15884514	0,84115486	0,00000000		1,00000000	0,00000000	0,00000000		
0,19258055	0,80741945	0,00000000		0,03558474	0,96441526	0,00000000		0,33660317	0,66339683	0,00000000		0,00000000	0,96533733	0,03466267		0,43037006	0,56962994	0,00000000		1,00000000	0,00000000	0,00000000		0,00000000	0,72995311	0,27004689		1,00000000	0,00000000	0,00000000		
0,02670010	0,97329990	0,00000000		0,00000000	0,92722063	0,07277937		0,03707083	0,96292917	0,00000000		0,04270823	0,95729177	0,00000000		0,21342916	0,78657084	0,00000000		1,00000000	0,00000000	0,00000000		0,00000000	0,79201108	0,20798892		1,00000000	0,00000000	0,00000000		
0,21209590	0,78790410	0,00000000		0,22240464	0,77759536	0,00000000		0,00000000	0,44281217	0,55718783		0,70566738	0,29433262	0,00000000		0,00000000	0,84806638	0,15193362		0,70163346	0,29836654	0,00000000		0,68708892	0,31291108	0,00000000		1,00000000	0,00000000	0,00000000		
0,06247824	0,93752176	0,00000000		0,16262227	0,83737773	0,00000000		0,00000000	0,00000000	1,00000000		0,71411272	0,28588728	0,00000000		0,00000000	0,76940550	0,23059450		1,00000000	0,00000000	0,00000000		0,55796267	0,44203733	0,00000000		1,00000000	0,00000000	0,00000000		
0,00000000	0,92920548	0,07079452		0,00000000	0,92722063	0,07277937		0,00000000	0,29548793	0,70451207		0,12716162	0,87283838	0,00000000		0,00000000	0,75367333	0,24632667		1,00000000	0,00000000	0,00000000		0,16471451	0,83528549	0,00000000		1,00000000	0,00000000	0,00000000		
0,97644699	0,02355301	0,00000000		0,88001068	0,11998932	0,00000000		0,82593818	0,17406182	0,00000000		1,00000000	0,00000000	0,00000000		0,60786716	0,39213284	0,00000000		1,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
1,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		0,00000000	0,95278069	0,04721931		1,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		0,75629860	0,24370140	0,00000000		1,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
1,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		0,00000000	0,35970619	0,64029381		1,00000000	0,00000000	0,00000000		0,94313946	0,05686054	0,00000000		0,98728563	0,01271437	0,00000000		1,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,89513305	0,10486695	0,00000000		1,00000000	0,00000000	0,00000000		0,00000000	0,04616999	0,95383001		1,00000000	0,00000000	0,00000000		0,58595394	0,41404606	0,00000000		0,47761355	0,52238645	0,00000000		1,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,61541307	0,38458693	0,00000000		0,60351723	0,39648277	0,00000000		0,00000000	0,96411333	0,03588667		0,69088803	0,30911197	0,00000000		0,52459692	0,47540308	0,00000000		0,00000000	0,97527916	0,02472084		0,55796267	0,44203733	0,00000000		1,00000000	0,00000000	0,00000000		
0,75852562	0,24147438	0,00000000		0,80528272	0,19471728	0,00000000		0,00000000	0,82812172	0,17187828		0,97169557	0,02830443	0,00000000		0,62101509	0,37898491	0,00000000		1,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,72600004	0,27399996	0,00000000		0,85759229	0,14240771	0,00000000		0,00000000	0,21238195	0,78761805		1,00000000	0,00000000	0,00000000		0,41722213	0,58277787	0,00000000		0,94280321	0,05719679	0,00000000		1,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,25112659	0,74887341	0,00000000		0,20745905	0,79254095	0,00000000		0,00000000	0,79034627	0,20965373		0,19472434	0,80527566	0,00000000		0,26163825	0,73836175	0,00000000		1,00000000	0,00000000	0,00000000		0,37601203	0,62398797	0,00000000		1,00000000	0,00000000	0,00000000		
0,35846100	0,64153900	0,00000000		0,26724141	0,73275859	0,00000000		0,13493784	0,86506216	0,00000000		0,23906237	0,76093763	0,00000000		0,33176056	0,66823944	0,00000000		1,00000000	0,00000000	0,00000000		0,42883641	0,57116359	0,00000000		1,00000000	0,00000000	0,00000000		
0,24136892	0,75863108	0,00000000		0,19251346	0,80748654	0,00000000		0,00000000	0,79034627	0,20965373		0,32351577	0,67648423	0,00000000		0,34271717	0,65728283	0,00000000		1,00000000	0,00000000	0,00000000		0,00000000	0,97172065	0,02827935		1,00000000	0,00000000	0,00000000		
0,77478841	0,22521159	0,00000000		0,67077239	0,32922761	0,00000000		0,63020417	0,36979583	0,00000000		0,65499534	0,34500466	0,00000000		0,93656549	0,06343451	0,00000000		0,30986659	0,69013341	0,00000000		0,61959111	0,38040889	0,00000000		1,00000000	0,00000000	0,00000000		
0,00000000	0,33464987	0,66535013		0,00000000	0,20763936	0,79236064		0,00000000	0,99055614	0,00944386		0,00000000	0,13440507	0,86559493		0,00000000	0,43453493	0,56546507		0,01885509	0,98114491	0,00000000		0,00000000	0,00000000	1,00000000		0,00000000	1,00000000	0,00000000		
0,00000000	0,54340495	0,45659505		0,00000000	0,39199489	0,60800511		0,14086917	0,85913083	0,00000000		0,00000000	0,49078268	0,50921732		0,00000000	0,60758885	0,39241115		0,00000000	0,69579635	0,30420365		0,00000000	0,22573204	0,77426796		0,00000000	1,00000000	0,00000000		
0,00000000	0,43242124	0,56757876		0,00000000	0,35631318	0,64368682		0,00000000	0,65057712	0,34942288		0,00000000	0,52771301	0,47228699		0,00000000	0,36036896	0,63963104		0,00000000	0,76917407	0,23082593		0,00000000	0,33691925	0,66308075		0,00000000	1,00000000	0,00000000		
0,00000000	0,00000000	1,00000000		0,00000000	0,04112469	0,95887531		0,00000000	0,00000000	1,00000000		0,00000000	0,20272617	0,79727383		0,00000000	0,00000000	1,00000000		0,62981846	0,37018154	0,00000000		0,00000000	0,00000000	1,00000000		0,00000000	1,00000000	0,00000000		
0,00000000	0,54868989	0,45131011		0,00000000	0,48714613	0,51285387		0,00000000	0,56369360	0,43630640		0,00000000	0,45569888	0,54430112		0,00000000	0,60309394	0,39690606		0,05744225	0,94255775	0,00000000		0,00000000	0,27227552	0,72772448		0,00000000	1,00000000	0,00000000		
0,00000000	0,56190224	0,43809776		0,00000000	0,42172966	0,57827034		0,09638417	0,90361583	0,00000000		0,00000000	0,62188533	0,37811467		0,00000000	0,71097171	0,28902829		0,00000000	0,56360853	0,43639147		0,00000000	0,33174775	0,66825225		0,00000000	1,00000000	0,00000000		
0,00000000	0,41656642	0,58343358		0,00000000	0,24926803	0,75073197		0,21204517	0,78795483	0,00000000		0,00000000	0,36891262	0,63108738		0,00000000	0,78963259	0,21036741		0,15391015	0,84608985	0,00000000		0,00000000	0,16755268	0,83244732		0,00000000	1,00000000	0,00000000		
0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,65057712	0,34942288		0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,81665378	0,18334622		0,00000000	0,00000000	1,00000000		0,00000000	1,00000000	0,00000000		
0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,69968520	0,30031480		0,00000000	0,00000000	1,00000000		0,00000000	0,25923355	0,74076645		0,00000000	0,48591447	0,51408553		0,00000000	0,00000000	1,00000000		0,00000000	1,00000000	0,00000000		
0,00000000	0,46941581	0,53058419		0,00000000	0,46335832	0,53664168		0,00000000	0,16327387	0,83672613		0,00000000	0,76406707	0,23593293		0,00000000	0,42329766	0,57670234		0,67162122	0,32837878	0,00000000		0,00000000	0,39509860	0,60490140		0,00000000	1,00000000	0,00000000		
0,00000000	0,62532151	0,37467849		0,00000000	0,58824433	0,41175567		0,00000000	0,42392445	0,57607555		0,00000000	0,71790417	0,28209583		0,00000000	0,64579556	0,35420444		0,00000000	0,23340876	0,76659124		0,00000000	0,22185341	0,77814659		0,00000000	1,00000000	0,00000000		
0,00000000	0,04662071	0,95337929		0,00000000	0,08275336	0,91724664		0,00000000	0,00000000	1,00000000		0,00000000	0,47601055	0,52398945		0,00000000	0,00000000	1,00000000		0,00000000	0,34563352	0,65436648		0,00000000	0,22314629	0,77685371		0,00000000	1,00000000	0,00000000		
0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,15571878	0,84428122		0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,42710438	0,57289562		0,00000000	0,00000000	1,00000000		0,00000000	1,00000000	0,00000000		
0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,59013641	0,40986359		0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		1,00000000	0,00000000	0,00000000		0,00000000	0,00000000	1,00000000		0,00000000	1,00000000	0,00000000		
0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,58635887	0,41364113		0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		0,61588421	0,38411579	0,00000000		0,00000000	0,00000000	1,00000000		0,00000000	1,00000000	0,00000000		
0,00000000	0,16553183	0,83446817		0,00000000	0,14222288	0,85777712		0,00000000	0,24637985	0,75362015		0,00000000	0,16764236	0,83235764		0,00000000	0,23226411	0,76773589		0,89403333	0,10596667	0,00000000		0,00000000	0,00000000	1,00000000		0,00000000	1,00000000	0,00000000		
0,00000000	0,00434120	0,99565880		0,00000000	0,04112469	0,95887531		0,00000000	0,00000000	1,00000000		0,00000000	0,33198229	0,66801771		0,00000000	0,00000000	1,00000000		1,00000000	0,00000000	0,00000000		0,00000000	0,00000000	1,00000000		0,00000000	1,00000000	0,00000000		
0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		0,23873617	0,76126383	0,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,18956249	0,81043751		0,22518921	0,77481079	0,00000000		0,00000000	0,00000000	1,00000000		0,00000000	1,00000000	0,00000000		
0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,09960231	0,90039769		0,00000000	0,00000000	1,00000000		0,00000000	1,00000000	0,00000000		
0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,51181249	0,48818751		0,00000000	0,00000000	1,00000000		0,00000000	1,00000000	0,00000000		
0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,71479538	0,28520462		0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		1,00000000	0,00000000	0,00000000		0,00000000	0,00000000	1,00000000		0,00000000	1,00000000	0,00000000		
0,00000000	0,03605083	0,96394917		0,00000000	0,07680640	0,92319360		0,00000000	0,00000000	1,00000000		0,00000000	0,16948888	0,83051112		0,00000000	0,00000000	1,00000000		0,53120683	0,46879317	0,00000000		0,00000000	0,00000000	1,00000000		0,00000000	1,00000000	0,00000000		
0,00000000	0,02283849	0,97716151		0,00000000	0,02328383	0,97671617		0,00000000	0,11038825	0,88961175		0,00000000	0,00000000	1,00000000		0,00000000	0,13787106	0,86212894		0,46850270	0,53149730	0,00000000		0,00000000	0,00000000	1,00000000		0,00000000	1,00000000	0,00000000		
0,00000000	0,08097281	0,91902719		0,00000000	0,16601069	0,83398931		0,00000000	0,00000000	1,00000000		0,00000000	0,41876855	0,58123145		0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,22573204	0,77426796		0,00000000	1,00000000	0,00000000		
0,00000000	0,14174961	0,85825039		0,00000000	0,00000000	1,00000000		0,64799817	0,35200183	0,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,60534140	0,39465860		0,00000000	0,55659448	0,44340552		0,00000000	0,00000000	1,00000000		0,00000000	1,00000000	0,00000000		
0,00000000	0,53547755	0,46452245		0,00000000	0,40388880	0,59611120		0,06672750	0,93327250	0,00000000		0,00000000	0,23042391	0,76957609		0,00000000	0,65478537	0,34521463		0,22250955	0,77749045	0,00000000		0,00000000	0,10937333	0,89062667		0,00000000	1,00000000	0,00000000		
