0,50206639	0,49793361	0,00000000	0,00000000		0,66329960	0,33670040	0,00000000		0,56632288	0,43367712		0,92714330	0,07285670		0,00000000	0,44646800	0,55353200	0,00000000	0,00000000	0,00000000	0,00000000		0,68450144	0,31549856		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,62168738	0,37831262	0,00000000	0,00000000		0,73055476	0,26944524	0,00000000		0,76259822	0,23740178		0,92714330	0,07285670		0,00000000	0,77166101	0,22833899	0,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,03639896	0,96360104	0,00000000	0,00000000		0,34944217	0,65055783	0,00000000		0,11004642	0,88995358		0,74345965	0,25654035		0,00000000	0,00000000	0,52829170	0,47170830	0,00000000	0,00000000	0,00000000		0,93444747	0,06555253		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,31836272	0,68163728	0,00000000	0,00000000		0,46900690	0,53099310	0,00000000		0,66063701	0,33936299		0,77491233	0,22508767		0,00000000	0,26528904	0,73471096	0,00000000	0,00000000	0,00000000	0,00000000		0,62070261	0,37929739		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,44225589	0,55774411	0,00000000	0,00000000		0,61846282	0,38153718	0,00000000		0,51279324	0,48720676		0,85291497	0,14708503		0,00000000	0,68339434	0,31660566	0,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,00000000	0,39466097	0,60533903	0,00000000		0,00000000	0,82612243	0,17387757		0,35475335	0,64524665		0,47170850	0,52829150		0,00000000	0,00000000	0,00000000	0,78110720	0,21889280	0,00000000	0,00000000		0,66875363	0,33124637		0,86286110	0,13713890		1,00000000	0,00000000	0,00000000		
0,04494331	0,95505669	0,00000000	0,00000000		0,17756786	0,82243214	0,00000000		0,85181429	0,14818571		0,52203278	0,47796722		0,00000000	0,00000000	0,69523476	0,30476524	0,00000000	0,00000000	0,00000000		0,46362829	0,53637171		0,78738156	0,21261844		1,00000000	0,00000000	0,00000000		
0,10902599	0,89097401	0,00000000	0,00000000		0,35691496	0,64308504	0,00000000		0,34455723	0,65544277		0,68810293	0,31189707		0,00000000	0,00000000	0,86694763	0,13305237	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,00000000	0,60036778	0,39963222	0,00000000		0,00000000	0,98074320	0,01925680		0,21455667	0,78544333		0,52832332	0,47167668		0,00000000	0,00000000	0,01792289	0,98207711	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000		0,72253293	0,27746707		1,00000000	0,00000000	0,00000000		
0,00000000	0,10012623	0,89987377	0,00000000		0,00000000	0,79044072	0,20955928		0,00000000	1,00000000		0,53209764	0,46790236		0,00000000	0,00000000	0,00000000	0,14521939	0,85478061	0,00000000	0,00000000		1,00000000	0,00000000		0,63429628	0,36570372		1,00000000	0,00000000	0,00000000		
0,00000000	0,06272499	0,93727501	0,00000000		0,00000000	0,62987300	0,37012700		0,32926304	0,67073696		0,38489910	0,61510090		0,00000000	0,00000000	0,00000000	0,26235662	0,73764338	0,00000000	0,00000000		0,90658596	0,09341404		0,54499653	0,45500347		1,00000000	0,00000000	0,00000000		
0,00000000	0,00000000	0,73522668	0,26477332		0,00000000	0,56445652	0,43554348		0,00000000	1,00000000		0,37735046	0,62264954		0,00000000	0,00000000	0,00000000	0,00000000	0,26322496	0,73677504	0,00000000		0,85288188	0,14711812		0,59070950	0,40929050		1,00000000	0,00000000	0,00000000		
0,00000000	0,71724665	0,28275335	0,00000000		0,09536711	0,90463289	0,00000000		0,10239933	0,89760067		0,59877732	0,40122268		0,00000000	0,00000000	0,20871497	0,79128503	0,00000000	0,00000000	0,00000000		0,78989064	0,21010936		0,77675064	0,22324936		1,00000000	0,00000000	0,00000000		
0,00000000	0,96035469	0,03964531	0,00000000		0,35691496	0,64308504	0,00000000		0,00000000	1,00000000		0,92462708	0,07537292		0,00000000	0,00000000	0,16101695	0,83898305	0,00000000	0,00000000	0,00000000		0,00000000	1,00000000		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,27991312	0,72008688	0,00000000	0,00000000		0,59604443	0,40395557	0,00000000		0,00000000	1,00000000		0,98627433	0,01372567		0,00000000	0,00000000	0,83832882	0,16167118	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000		0,91601572	0,08398428		1,00000000	0,00000000	0,00000000		
0,29700183	0,70299817	0,00000000	0,00000000		0,59604443	0,40395557	0,00000000		0,02847745	0,97152255		0,98250001	0,01749999		0,00000000	0,00000000	0,82878922	0,17121078	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000		0,91814190	0,08185810		1,00000000	0,00000000	0,00000000		
0,44225589	0,55774411	0,00000000	0,00000000		0,82022831	0,17977169	0,00000000		0,00000000	1,00000000		1,00000000	0,00000000		0,00000000	0,00000000	0,62368773	0,37631227	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,00000000	0,38998582	0,61001418	0,00000000		0,00000000	0,87369805	0,12630195		0,11004642	0,88995358		0,32073564	0,67926436		0,00000000	0,00000000	0,00000000	0,64165812	0,35834188	0,00000000	0,00000000		0,14423037	0,85576963		0,54393344	0,45606656		1,00000000	0,00000000	0,00000000		
0,00000000	0,57231685	0,42768315	0,00000000		0,08042152	0,91957848	0,00000000		0,00000000	1,00000000		0,69565158	0,30434842		0,00000000	0,00000000	0,00000000	0,27351254	0,72648746	0,00000000	0,00000000		0,78343000	0,21657000		0,91388953	0,08611047		1,00000000	0,00000000	0,00000000		
0,16883648	0,83116352	0,00000000	0,00000000		0,45406131	0,54593869	0,00000000		0,17632122	0,82367878		0,95104733	0,04895267		0,00000000	0,00000000	0,84309862	0,15690138	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,00000000	0,45543798	0,54456202	0,00000000		0,00000000	0,93316758	0,06683242		0,00553618	0,99446382		0,54216250	0,45783750		0,00000000	0,00000000	0,00000000	0,65839201	0,34160799	0,00000000	0,00000000		1,00000000	0,00000000		0,96491796	0,03508204		1,00000000	0,00000000	0,00000000		
0,00000000	0,62841871	0,37158129	0,00000000		0,06547593	0,93452407	0,00000000		0,00000000	1,00000000		0,70697454	0,29302546		0,00000000	0,00000000	0,00000000	0,74763942	0,25236058	0,00000000	0,00000000		0,85207430	0,14792570		0,91920499	0,08079501		1,00000000	0,00000000	0,00000000		
0,00000000	0,72192180	0,27807820	0,00000000		0,09536711	0,90463289	0,00000000		0,11259546	0,88740454		0,73842722	0,26157278		0,00000000	0,00000000	0,19440556	0,80559444	0,00000000	0,00000000	0,00000000		0,95463697	0,04536303		0,98724289	0,01275711		1,00000000	0,00000000	0,00000000		
0,00000000	0,68919572	0,31080428	0,00000000		0,00000000	0,98669015	0,01330985		0,47710681	0,52289319		0,57109896	0,42890104		0,00000000	0,00000000	0,35180903	0,64819097	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000		0,73210076	0,26789924		1,00000000	0,00000000	0,00000000		
0,00000000	0,89022737	0,10977263	0,00000000		0,18504066	0,81495934	0,00000000		0,28592953	0,71407047		0,68810293	0,31189707		0,00000000	0,00000000	0,28503180	0,71496820	0,00000000	0,00000000	0,00000000		0,44141983	0,55858017		0,95216085	0,04783915		1,00000000	0,00000000	0,00000000		
0,00000000	0,25908149	0,74091851	0,00000000		0,00000000	0,84396329	0,15603671		0,00000000	1,00000000		0,57613139	0,42386861		0,00000000	0,00000000	0,00000000	0,42969551	0,57030449	0,00000000	0,00000000		0,00000000	1,00000000		0,96066559	0,03933441		1,00000000	0,00000000	0,00000000		
0,00000000	0,86217644	0,13782356	0,00000000		0,02811195	0,97188805	0,00000000		0,82887302	0,17112698		0,52454900	0,47545100		0,00000000	0,04229954	0,95770046	0,00000000	0,00000000	0,00000000	0,00000000		0,38448544	0,61551456		0,68426161	0,31573839		1,00000000	0,00000000	0,00000000		
0,00000000	0,93697892	0,06302108	0,00000000		0,27471421	0,72528579	0,00000000		0,08200709	0,91799291		0,79000961	0,20999039		0,00000000	0,00000000	0,63322734	0,36677266	0,00000000	0,00000000	0,00000000		0,70267199	0,29732801		0,86711347	0,13288653		1,00000000	0,00000000	0,00000000		
0,00000000	0,84815098	0,15184902	0,00000000		0,03558474	0,96441526	0,00000000		0,78044144	0,21955856		0,49183821	0,50816179		0,00000000	0,04229954	0,95770046	0,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000		0,58752022	0,41247978		1,00000000	0,00000000	0,00000000		
0,00000000	0,60971809	0,39028191	0,00000000		0,00000000	0,92722063	0,07277937		0,52298936	0,47701064		0,54090439	0,45909561		0,00000000	0,00000000	0,57121991	0,42878009	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000		0,63854865	0,36145135		1,00000000	0,00000000	0,00000000		
0,00000000	0,87620190	0,12379810	0,00000000		0,22240464	0,77759536	0,00000000		0,11514449	0,88485551		0,93595005	0,06404995		0,00000000	0,00000000	0,00000000	0,74763942	0,25236058	0,00000000	0,00000000		0,91506555	0,08493445		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,00000000	0,66114479	0,33885521	0,00000000		0,16262227	0,83737773	0,00000000		0,00000000	1,00000000		0,94098248	0,05901752		0,00000000	0,00000000	0,00000000	0,55241071	0,44758929	0,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,00000000	0,44608767	0,55391233	0,00000000		0,00000000	0,92722063	0,07277937		0,01573230	0,98426770		0,59122868	0,40877132		0,00000000	0,00000000	0,00000000	0,51336496	0,48663504	0,00000000	0,00000000		1,00000000	0,00000000		0,86923966	0,13076034		1,00000000	0,00000000	0,00000000		
0,89083460	0,10916540	0,00000000	0,00000000		0,88001068	0,11998932	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000		0,00000000	0,41859431	0,58140569	0,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		0,45926360	0,54073640		1,00000000	0,00000000		0,31288340	0,68711660	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000		0,95625213	0,04374787		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		0,05906582	0,94093418		1,00000000	0,00000000		0,15327284	0,84672716	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,78403015	0,21596985	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		0,00000000	1,00000000		1,00000000	0,00000000		0,00000000	0,37213817	0,62786183	0,00000000	0,00000000	0,00000000	0,00000000		0,74628131	0,25371869		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,41662282	0,58337718	0,00000000	0,00000000		0,60351723	0,39648277	0,00000000		0,46691069	0,53308931		0,92714330	0,07285670		0,00000000	0,24206096	0,75793904	0,00000000	0,00000000	0,00000000	0,00000000		0,36793005	0,63206995		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,60459866	0,39540134	0,00000000	0,00000000		0,80528272	0,19471728	0,00000000		0,37514559	0,62485441		1,00000000	0,00000000		0,00000000	0,44646800	0,55353200	0,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,56187688	0,43812312	0,00000000	0,00000000		0,85759229	0,14240771	0,00000000		0,00000000	1,00000000		1,00000000	0,00000000		0,00000000	0,01442586	0,98557414	0,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,00000000	0,93230376	0,06769624	0,00000000		0,20745905	0,79254095	0,00000000		0,34965529	0,65034471		0,63148811	0,36851189		0,00000000	0,00000000	0,67615555	0,32384445	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000		0,94578230	0,05421770		1,00000000	0,00000000	0,00000000		
0,07912074	0,92087926	0,00000000	0,00000000		0,26724141	0,73275859	0,00000000		0,60710737	0,39289263		0,65790836	0,34209164		0,00000000	0,00000000	0,82878922	0,17121078	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000		0,96491796	0,03508204		1,00000000	0,00000000	0,00000000		
0,00000000	0,91827830	0,08172170	0,00000000		0,19251346	0,80748654	0,00000000		0,34965529	0,65034471		0,70823265	0,29176735		0,00000000	0,00000000	0,85263823	0,14736177	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000		0,78631847	0,21368153		1,00000000	0,00000000	0,00000000		
0,62595955	0,37404045	0,00000000	0,00000000		0,67077239	0,32922761	0,00000000		1,00000000	0,00000000		0,90575547	0,09424453		0,13676140	0,86323860	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000		0,61989503	0,38010497		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,00000000	0,00000000	0,53997485	0,46002515		0,00000000	0,20763936	0,79236064		0,48475390	0,51524610		0,00000000	1,00000000		0,00000000	0,00000000	0,00000000	0,00000000	0,78592600	0,21407400	0,00000000		0,40063704	0,59936296		0,00000000	1,00000000		0,00000000	1,00000000	0,00000000		
0,00000000	0,00000000	0,82042748	0,17957252		0,00000000	0,39199489	0,60800511		0,61220543	0,38779457		0,16850467	0,83149533		0,00000000	0,00000000	0,00000000	0,15079735	0,84920265	0,00000000	0,00000000		0,15876681	0,84123319		0,17291426	0,82708574		0,00000000	1,00000000	0,00000000		
0,00000000	0,00000000	0,67132609	0,32867391		0,00000000	0,35631318	0,64368682		0,25534116	0,74465884		0,19366681	0,80633319		0,00000000	0,00000000	0,00000000	0,00000000	0,64453965	0,35546035	0,00000000		0,21368225	0,78631775		0,26434019	0,73565981		0,00000000	1,00000000	0,00000000		
0,00000000	0,00000000	0,01456993	0,98543007		0,00000000	0,04112469	0,95887531		0,00000000	1,00000000		0,00000000	1,00000000		0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	1,00000000		0,86095768	0,13904232		0,00000000	1,00000000		0,00000000	1,00000000	0,00000000		
0,00000000	0,00000000	0,82752755	0,17247245		0,00000000	0,48714613	0,51285387		0,19671346	0,80328654		0,14460063	0,85539937		0,00000000	0,00000000	0,00000000	0,13964142	0,86035858	0,00000000	0,00000000		0,42970992	0,57029008		0,21118558	0,78881442		0,00000000	1,00000000	0,00000000		
0,00000000	0,00000000	0,84527772	0,15472228		0,00000000	0,42172966	0,57827034		0,57396997	0,42603003		0,25783028	0,74216972		0,00000000	0,00000000	0,00000000	0,40738366	0,59261634	0,00000000	0,00000000		0,05983825	0,94016175		0,26008782	0,73991218		0,00000000	1,00000000	0,00000000		
0,00000000	0,00000000	0,65002589	0,34997411		0,00000000	0,24926803	0,75073197		0,67338216	0,32661784		0,08546959	0,91453041		0,00000000	0,00000000	0,00000000	0,60261238	0,39738762	0,00000000	0,00000000		0,50239213	0,49760787		0,12507511	0,87492489		0,00000000	1,00000000	0,00000000		
0,00000000	0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		0,25534116	0,74465884		0,00000000	1,00000000		0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,60132808	0,39867192		0,24921578	0,75078422		0,00000000	1,00000000		0,00000000	1,00000000	0,00000000		
0,00000000	0,00000000	0,07492049	0,92507951		0,00000000	0,00000000	1,00000000		0,28847856	0,71152144		0,00000000	1,00000000		0,00000000	0,00000000	0,00000000	0,00000000	0,45174009	0,54825991	0,00000000		0,00169248	0,99830752		0,00000000	1,00000000		0,00000000	1,00000000	0,00000000		
0,00000000	0,00000000	0,72102655	0,27897345		0,00000000	0,46335832	0,53664168		0,00000000	1,00000000		0,35470453	0,64529547		0,00000000	0,00000000	0,00000000	0,00000000	0,76450383	0,23549617	0,00000000		0,89245331	0,10754669		0,31217934	0,68782066		0,00000000	1,00000000	0,00000000		
0,00000000	0,00000000	0,93047851	0,06952149		0,00000000	0,58824433	0,41175567		0,10239933	0,89760067		0,32325185	0,67674815		0,00000000	0,00000000	0,00000000	0,24562273	0,75437727	0,00000000	0,00000000		0,00000000	1,00000000		0,16972498	0,83027502		0,00000000	1,00000000	0,00000000		
0,00000000	0,00000000	0,15302123	0,84697877		0,00000000	0,08275336	0,91724664		0,00000000	1,00000000		0,15843981	0,84156019		0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,35488937	0,64511063		0,00000000	1,00000000		0,17078807	0,82921193		0,00000000	1,00000000	0,00000000		
0,00000000	0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		0,00000000	1,00000000		0,00000000	1,00000000		0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,31477144	0,68522856		0,00000000	1,00000000		0,00000000	1,00000000		0,00000000	1,00000000	0,00000000		
0,00000000	0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		0,21455667	0,78544333		0,00000000	1,00000000		0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,84203565	0,15796435		1,00000000	0,00000000		0,00000000	1,00000000		0,00000000	1,00000000	0,00000000		
0,00000000	0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		0,21200764	0,78799236		0,00000000	1,00000000		0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,67583281	0,32416719		0,85045914	0,14954086		0,00000000	1,00000000		0,00000000	1,00000000	0,00000000		
0,00000000	0,00000000	0,31277272	0,68722728		0,00000000	0,14222288	0,85777712		0,00000000	1,00000000		0,00000000	1,00000000		0,00000000	0,00000000	0,00000000	0,00000000	0,40032687	0,59967313	0,00000000		1,00000000	0,00000000		0,00000000	1,00000000		0,00000000	1,00000000	0,00000000		
0,00000000	0,00000000	0,09622069	0,90377931		0,00000000	0,04112469	0,95887531		0,00000000	1,00000000		0,06030745	0,93969255		0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,88788472	0,11211528		1,00000000	0,00000000		0,00000000	1,00000000		0,00000000	1,00000000	0,00000000		
0,00000000	0,00000000	0,06072036	0,93927964		0,00000000	0,00000000	1,00000000		0,69632343	0,30367657		0,00000000	1,00000000		0,00000000	0,00000000	0,00000000	0,00000000	0,31892261	0,68107739	0,00000000		0,55609621	0,44390379		0,00000000	1,00000000		0,00000000	1,00000000	0,00000000		
0,00000000	0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		0,00000000	1,00000000		0,00000000	1,00000000		0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	1,00000000		0,00000000	1,00000000		0,00000000	1,00000000		0,00000000	1,00000000	0,00000000		
0,00000000	0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		0,00000000	1,00000000		0,00000000	1,00000000		0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	1,00000000		0,02107440	0,97892560		0,00000000	1,00000000		0,00000000	1,00000000	0,00000000		
0,00000000	0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		0,29867468	0,70132532		0,00000000	1,00000000		0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,76753093	0,23246907		1,00000000	0,00000000		0,00000000	1,00000000		0,00000000	1,00000000	0,00000000		
0,00000000	0,00000000	0,13882109	0,86117891		0,00000000	0,07680640	0,92319360		0,00000000	1,00000000		0,00000000	1,00000000		0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,70448847	0,29551153		0,78666032	0,21333968		0,00000000	1,00000000		0,00000000	1,00000000	0,00000000		
