0,6294	0,3706	0,0000		sum(1,0000)		0,0000	0,0912	0,9088		sum(1,0000)		0,9851	0,0149	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		
1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,5605	0,4395		sum(1,0000)		0,9438	0,0562	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		
1,0000	0,0000	0,0000		sum(1,0000)		0,2229	0,7771	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		
1,0000	0,0000	0,0000		sum(1,0000)		0,2229	0,7771	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		
0,2406	0,7594	0,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		
0,3378	0,6622	0,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		0,9851	0,0149	0,0000	0,0000		sum(1,0000)		0,8423	0,1577	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		
0,6294	0,3706	0,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		0,8423	0,1577	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		
0,9209	0,0791	0,0000		sum(1,0000)		0,0000	0,4041	0,5959		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		0,9434	0,0566	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		
0,3378	0,6622	0,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		0,9025	0,0975	0,0000	0,0000		sum(1,0000)		0,9434	0,0566	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		
0,9209	0,0791	0,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		0,9851	0,0149	0,0000	0,0000		sum(1,0000)		0,9434	0,0566	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		
0,6294	0,3706	0,0000		sum(1,0000)		0,0000	0,5605	0,4395		sum(1,0000)		0,9025	0,0975	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		
0,9209	0,0791	0,0000		sum(1,0000)		0,0000	0,0912	0,9088		sum(1,0000)		0,9851	0,0149	0,0000	0,0000		sum(1,0000)		0,8423	0,1577	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		
1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,2476	0,7524		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		
0,9209	0,0791	0,0000		sum(1,0000)		0,0000	0,7169	0,2831		sum(1,0000)		0,9025	0,0975	0,0000	0,0000		sum(1,0000)		0,7412	0,2588	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		
1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,5605	0,4395		sum(1,0000)		0,8198	0,1802	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		
1,0000	0,0000	0,0000		sum(1,0000)		0,2229	0,7771	0,0000		sum(1,0000)		0,9438	0,0562	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		
1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,5605	0,4395		sum(1,0000)		0,9438	0,0562	0,0000	0,0000		sum(1,0000)		0,8423	0,1577	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		
0,8237	0,1763	0,0000		sum(1,0000)		0,0000	0,4041	0,5959		sum(1,0000)		0,9851	0,0149	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		
0,8237	0,1763	0,0000		sum(1,0000)		0,0000	0,5605	0,4395		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		
1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,8733	0,1267		sum(1,0000)		0,9438	0,0562	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		
1,0000	0,0000	0,0000		sum(1,0000)		0,0356	0,9644	0,0000		sum(1,0000)		0,9438	0,0562	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		
0,6294	0,3706	0,0000		sum(1,0000)		0,0000	0,5605	0,4395		sum(1,0000)		0,9851	0,0149	0,0000	0,0000		sum(1,0000)		0,8423	0,1577	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		
0,8237	0,1763	0,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		0,9851	0,0149	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		
0,5322	0,4678	0,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		
1,0000	0,0000	0,0000		sum(1,0000)		0,0356	0,9644	0,0000		sum(1,0000)		0,9851	0,0149	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		
1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,8733	0,1267		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		
0,5322	0,4678	0,0000		sum(1,0000)		0,0000	0,4041	0,5959		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		
1,0000	0,0000	0,0000		sum(1,0000)		0,0356	0,9644	0,0000		sum(1,0000)		0,9851	0,0149	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		
1,0000	0,0000	0,0000		sum(1,0000)		0,2229	0,7771	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		
0,9209	0,0791	0,0000		sum(1,0000)		0,0000	0,5605	0,4395		sum(1,0000)		0,9851	0,0149	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		
1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,4041	0,5959		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		0,9434	0,0566	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		
1,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		0,9434	0,0566	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		
1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,8733	0,1267		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		
1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,4041	0,5959		sum(1,0000)		0,9438	0,0562	0,0000	0,0000		sum(1,0000)		0,6402	0,3598	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		
0,9209	0,0791	0,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		0,8198	0,1802	0,0000	0,0000		sum(1,0000)		0,8423	0,1577	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		
1,0000	0,0000	0,0000		sum(1,0000)		0,2229	0,7771	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		0,9434	0,0566	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		
0,9209	0,0791	0,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		0,9438	0,0562	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		
1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,8733	0,1267		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		
0,7265	0,2735	0,0000		sum(1,0000)		0,0000	0,0912	0,9088		sum(1,0000)		0,9851	0,0149	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		
1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,7169	0,2831		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		
0,0000	0,0499	0,9501		sum(1,0000)		0,0000	0,8733	0,1267		sum(1,0000)		0,0000	0,1177	0,8823	0,0000		sum(1,0000)		0,0000	0,6292	0,3708	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,0000	0,6484	0,3516		sum(1,0000)		0,0000	0,8733	0,1267		sum(1,0000)		0,0000	0,3340	0,6660	0,0000		sum(1,0000)		0,0000	0,4068	0,5932	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,0000	0,1496	0,8504		sum(1,0000)		0,0356	0,9644	0,0000		sum(1,0000)		0,0000	0,0000	0,9168	0,0832		sum(1,0000)		0,0000	0,4068	0,5932	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,5322	0,4678	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,8746	0,1254	0,0000		sum(1,0000)		0,0000	0,8517	0,1483	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,0000	0,5487	0,4513		sum(1,0000)		0,5975	0,4025	0,0000		sum(1,0000)		0,0000	0,2259	0,7741	0,0000		sum(1,0000)		0,0000	0,4068	0,5932	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,3378	0,6622	0,0000		sum(1,0000)		0,5975	0,4025	0,0000		sum(1,0000)		0,0000	0,3340	0,6660	0,0000		sum(1,0000)		0,0000	0,8517	0,1483	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,0000	0,7482	0,2518		sum(1,0000)		0,0000	0,7169	0,2831		sum(1,0000)		0,0000	0,1177	0,8823	0,0000		sum(1,0000)		0,0000	0,1843	0,8157	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
1,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,2413	0,7587	0,0000	0,0000		sum(1,0000)		0,2358	0,7642	0,0000	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,0000	0,4489	0,5511		sum(1,0000)		0,4102	0,5898	0,0000		sum(1,0000)		0,0000	0,2259	0,7741	0,0000		sum(1,0000)		0,0000	0,8517	0,1483	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,8237	0,1763	0,0000		sum(1,0000)		0,7848	0,2152	0,0000		sum(1,0000)		0,0000	0,9827	0,0173	0,0000		sum(1,0000)		0,0000	0,6292	0,3708	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
1,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,1587	0,8413	0,0000	0,0000		sum(1,0000)		0,2358	0,7642	0,0000	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,1434	0,8566	0,0000		sum(1,0000)		0,2229	0,7771	0,0000		sum(1,0000)		0,0000	0,6583	0,3417	0,0000		sum(1,0000)		0,0000	0,4068	0,5932	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,0462	0,9538	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,8746	0,1254	0,0000		sum(1,0000)		0,2358	0,7642	0,0000	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,0000	0,9477	0,0523		sum(1,0000)		0,4102	0,5898	0,0000		sum(1,0000)		0,0000	0,1177	0,8823	0,0000		sum(1,0000)		0,0000	0,6292	0,3708	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,4350	0,5650	0,0000		sum(1,0000)		0,4102	0,5898	0,0000		sum(1,0000)		0,1174	0,8826	0,0000	0,0000		sum(1,0000)		0,0000	0,8517	0,1483	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,0000	0,3491	0,6509		sum(1,0000)		0,0356	0,9644	0,0000		sum(1,0000)		0,0000	0,4421	0,5579	0,0000		sum(1,0000)		0,0000	0,6292	0,3708	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,4350	0,5650	0,0000		sum(1,0000)		0,2229	0,7771	0,0000		sum(1,0000)		0,0000	0,3340	0,6660	0,0000		sum(1,0000)		0,0000	0,4068	0,5932	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,2406	0,7594	0,0000		sum(1,0000)		0,7848	0,2152	0,0000		sum(1,0000)		0,0000	0,7665	0,2335	0,0000		sum(1,0000)		0,2358	0,7642	0,0000	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,0000	0,8479	0,1521		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,3340	0,6660	0,0000		sum(1,0000)		0,0000	0,4068	0,5932	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,4350	0,5650	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,9827	0,0173	0,0000		sum(1,0000)		0,1348	0,8652	0,0000	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,1434	0,8566	0,0000		sum(1,0000)		0,0000	0,8733	0,1267		sum(1,0000)		0,0000	0,0096	0,9904	0,0000		sum(1,0000)		0,0000	0,0000	0,7808	0,2192		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,0000	0,9477	0,0523		sum(1,0000)		0,5975	0,4025	0,0000		sum(1,0000)		0,0000	0,8746	0,1254	0,0000		sum(1,0000)		0,0000	0,8517	0,1483	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,0000	0,7482	0,2518		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0000	0,9168	0,0832		sum(1,0000)		0,0000	0,4068	0,5932	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,0000	0,9477	0,0523		sum(1,0000)		0,5975	0,4025	0,0000		sum(1,0000)		0,0000	0,1177	0,8823	0,0000		sum(1,0000)		0,0337	0,9663	0,0000	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,0000	0,6484	0,3516		sum(1,0000)		0,4102	0,5898	0,0000		sum(1,0000)		0,0000	0,5502	0,4498	0,0000		sum(1,0000)		0,0000	0,8517	0,1483	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,0000	0,4489	0,5511		sum(1,0000)		0,2229	0,7771	0,0000		sum(1,0000)		0,0000	0,4421	0,5579	0,0000		sum(1,0000)		0,0000	0,6292	0,3708	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,0000	0,2494	0,7506		sum(1,0000)		0,5975	0,4025	0,0000		sum(1,0000)		0,0000	0,0096	0,9904	0,0000		sum(1,0000)		0,0000	0,6292	0,3708	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,0000	0,3491	0,6509		sum(1,0000)		0,2229	0,7771	0,0000		sum(1,0000)		0,0000	0,0000	0,8254	0,1746		sum(1,0000)		0,0000	0,0000	0,9679	0,0321		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,0462	0,9538	0,0000		sum(1,0000)		0,4102	0,5898	0,0000		sum(1,0000)		0,0000	0,3340	0,6660	0,0000		sum(1,0000)		0,0000	0,4068	0,5932	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,3378	0,6622	0,0000		sum(1,0000)		0,9721	0,0279	0,0000		sum(1,0000)		0,1587	0,8413	0,0000	0,0000		sum(1,0000)		0,2358	0,7642	0,0000	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,5322	0,4678	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0347	0,9653	0,0000	0,0000		sum(1,0000)		0,1348	0,8652	0,0000	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,5322	0,4678	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0760	0,9240	0,0000	0,0000		sum(1,0000)		0,2358	0,7642	0,0000	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,2406	0,7594	0,0000		sum(1,0000)		0,7848	0,2152	0,0000		sum(1,0000)		0,0000	0,9827	0,0173	0,0000		sum(1,0000)		0,0337	0,9663	0,0000	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,0462	0,9538	0,0000		sum(1,0000)		0,7848	0,2152	0,0000		sum(1,0000)		0,0000	0,0000	0,7340	0,2660		sum(1,0000)		0,0000	0,1843	0,8157	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,6294	0,3706	0,0000		sum(1,0000)		0,2229	0,7771	0,0000		sum(1,0000)		0,0000	0,3340	0,6660	0,0000		sum(1,0000)		0,0000	0,4068	0,5932	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,0462	0,9538	0,0000		sum(1,0000)		0,0000	0,5605	0,4395		sum(1,0000)		0,0000	0,3340	0,6660	0,0000		sum(1,0000)		0,0000	0,1843	0,8157	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,0000	0,3491	0,6509		sum(1,0000)		0,0356	0,9644	0,0000		sum(1,0000)		0,0000	0,1177	0,8823	0,0000		sum(1,0000)		0,0000	0,4068	0,5932	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,0000	0,7482	0,2518		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,4421	0,5579	0,0000		sum(1,0000)		0,0000	0,8517	0,1483	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,4350	0,5650	0,0000		sum(1,0000)		0,2229	0,7771	0,0000		sum(1,0000)		0,0000	0,7665	0,2335	0,0000		sum(1,0000)		0,0000	0,8517	0,1483	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,5322	0,4678	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,8746	0,1254	0,0000		sum(1,0000)		0,0000	0,8517	0,1483	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,5322	0,4678	0,0000		sum(1,0000)		0,9721	0,0279	0,0000		sum(1,0000)		0,0000	0,4421	0,5579	0,0000		sum(1,0000)		0,0337	0,9663	0,0000	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,0000	0,9477	0,0523		sum(1,0000)		0,2229	0,7771	0,0000		sum(1,0000)		0,0000	0,2259	0,7741	0,0000		sum(1,0000)		0,0000	0,6292	0,3708	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,2406	0,7594	0,0000		sum(1,0000)		0,9721	0,0279	0,0000		sum(1,0000)		0,0000	0,8746	0,1254	0,0000		sum(1,0000)		0,0337	0,9663	0,0000	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
1,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,2413	0,7587	0,0000	0,0000		sum(1,0000)		0,2358	0,7642	0,0000	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,4350	0,5650	0,0000		sum(1,0000)		0,7848	0,2152	0,0000		sum(1,0000)		0,0000	0,6583	0,3417	0,0000		sum(1,0000)		0,0000	0,8517	0,1483	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,3378	0,6622	0,0000		sum(1,0000)		0,2229	0,7771	0,0000		sum(1,0000)		0,0000	0,6583	0,3417	0,0000		sum(1,0000)		0,0337	0,9663	0,0000	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,3378	0,6622	0,0000		sum(1,0000)		0,4102	0,5898	0,0000		sum(1,0000)		0,0000	0,6583	0,3417	0,0000		sum(1,0000)		0,0000	0,8517	0,1483	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,0000	0,8479	0,1521		sum(1,0000)		0,4102	0,5898	0,0000		sum(1,0000)		0,0000	0,5502	0,4498	0,0000		sum(1,0000)		0,0000	0,8517	0,1483	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,9209	0,0791	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,3653	0,6347	0,0000	0,0000		sum(1,0000)		0,1348	0,8652	0,0000	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,3378	0,6622	0,0000		sum(1,0000)		0,5975	0,4025	0,0000		sum(1,0000)		0,0000	0,7665	0,2335	0,0000		sum(1,0000)		0,0000	0,8517	0,1483	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		
0,0000	0,7482	0,2518		sum(1,0000)		0,0000	0,7169	0,2831		sum(1,0000)		0,0000	0,0000	0,0000	1,0000		sum(1,0000)		0,0000	0,0000	0,0000	1,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
