 0.000	  0.000	  0.000	  0.998	  0.000	  |  0.000	  0.000	  0.000	  0.515	  0.485	  |  0.000	  0.000	  0.000	  0.916	  0.000	  |  0.000	  0.000	  0.000	  0.818	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.000	  0.000	  0.000	  0.956	  |  0.000	  0.000	  0.000	  0.099	  0.901	  |  0.846	  0.154	  0.000	  0.000	  0.000	  |  0.795	  0.000	  0.205	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.973	  0.000	  0.000	  0.000	  0.027	  |  0.000	  0.000	  0.000	  0.099	  0.901	  |  0.824	  0.000	  0.176	  0.000	  0.000	  |  0.870	  0.130	  0.000	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.025	  0.000	  0.000	  0.000	  0.975	  |  0.407	  0.000	  0.000	  0.000	  0.593	  |  0.513	  0.487	  0.000	  0.000	  0.000	  |  0.870	  0.130	  0.000	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.000	  0.000	  0.875	  0.125	  0.000	  |  0.000	  0.000	  0.787	  0.000	  0.000	  |  0.005	  0.000	  0.995	  0.000	  0.000	  |  0.352	  0.000	  0.648	  0.000	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.783	  0.000	  0.000	  0.000	  0.217	  |  0.117	  0.883	  0.000	  0.000	  0.000	  |  0.988	  0.000	  0.012	  0.000	  0.000	  |  0.870	  0.130	  0.000	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.000	  0.219	  0.781	  0.000	  0.000	  |  0.117	  0.883	  0.000	  0.000	  0.000	  |  0.824	  0.000	  0.176	  0.000	  0.000	  |  0.352	  0.000	  0.648	  0.000	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.622	  0.378	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.515	  0.485	  |  0.846	  0.154	  0.000	  0.000	  0.000	  |  0.628	  0.372	  0.000	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.000	  0.000	  0.000	  0.927	  0.000	  |  0.000	  0.000	  0.883	  0.000	  0.000	  |  0.000	  0.000	  0.723	  0.277	  0.000	  |  0.000	  0.000	  0.771	  0.229	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.594	  0.000	  0.000	  0.000	  0.406	  |  0.584	  0.416	  0.000	  0.000	  0.000	  |  0.988	  0.000	  0.012	  0.000	  0.000	  |  0.352	  0.000	  0.648	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.000	  0.000	  0.347	  0.653	  0.000	  |  0.000	  0.703	  0.297	  0.000	  0.000	  |  0.000	  0.000	  0.961	  0.039	  0.000	  |  0.795	  0.000	  0.205	  0.000	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.000	  0.000	  0.000	  0.998	  0.000	  |  0.000	  0.000	  0.500	  0.000	  0.000	  |  0.000	  0.000	  0.803	  0.197	  0.000	  |  0.000	  0.000	  0.771	  0.229	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.000	  0.559	  0.441	  0.000	  0.000	  |  0.941	  0.000	  0.000	  0.000	  0.059	  |  0.333	  0.000	  0.667	  0.000	  0.000	  |  0.870	  0.130	  0.000	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.000	  0.729	  0.271	  0.000	  0.000	  |  0.000	  0.000	  0.691	  0.000	  0.000	  |  0.005	  0.000	  0.995	  0.000	  0.000	  |  0.000	  0.000	  0.771	  0.229	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.000	  0.900	  0.100	  0.000	  0.000	  |  0.584	  0.416	  0.000	  0.000	  0.000	  |  0.846	  0.154	  0.000	  0.000	  0.000	  |  0.795	  0.000	  0.205	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.000	  0.049	  0.951	  0.000	  0.000	  |  0.584	  0.416	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.842	  0.158	  0.000	  |  0.352	  0.000	  0.648	  0.000	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.404	  0.000	  0.000	  0.000	  0.596	  |  0.407	  0.000	  0.000	  0.000	  0.593	  |  0.660	  0.000	  0.340	  0.000	  0.000	  |  0.795	  0.000	  0.205	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.000	  0.049	  0.951	  0.000	  0.000	  |  0.941	  0.000	  0.000	  0.000	  0.059	  |  0.824	  0.000	  0.176	  0.000	  0.000	  |  0.870	  0.130	  0.000	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.000	  0.389	  0.611	  0.000	  0.000	  |  0.000	  0.703	  0.297	  0.000	  0.000	  |  0.169	  0.000	  0.831	  0.000	  0.000	  |  0.000	  0.000	  0.771	  0.229	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.181	  0.819	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.691	  0.000	  0.000	  |  0.824	  0.000	  0.176	  0.000	  0.000	  |  0.870	  0.130	  0.000	  0.000	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.000	  0.049	  0.951	  0.000	  0.000	  |  0.000	  0.000	  0.978	  0.000	  0.000	  |  0.000	  0.000	  0.961	  0.039	  0.000	  |  0.000	  0.000	  0.875	  0.125	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.000	  0.559	  0.441	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.099	  0.901	  |  0.679	  0.321	  0.000	  0.000	  0.000	  |  0.143	  0.857	  0.000	  0.000	  0.000	  | =>  0.000	  0.128	  0.872	 =>  1.000	  2.000	 FAILED 
 0.000	  0.900	  0.100	  0.000	  0.000	  |  0.117	  0.883	  0.000	  0.000	  0.000	  |  0.005	  0.000	  0.995	  0.000	  0.000	  |  0.352	  0.000	  0.648	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.622	  0.378	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.978	  0.000	  0.000	  |  0.513	  0.487	  0.000	  0.000	  0.000	  |  0.870	  0.130	  0.000	  0.000	  0.000	  | =>  0.000	  0.128	  0.872	 =>  1.000	  2.000	 FAILED 
 0.000	  0.900	  0.100	  0.000	  0.000	  |  0.117	  0.883	  0.000	  0.000	  0.000	  |  0.846	  0.154	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.979	  0.021	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.973	  0.000	  0.000	  0.000	  0.027	  |  0.584	  0.416	  0.000	  0.000	  0.000	  |  0.496	  0.000	  0.504	  0.000	  0.000	  |  0.352	  0.000	  0.648	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.594	  0.000	  0.000	  0.000	  0.406	  |  0.941	  0.000	  0.000	  0.000	  0.059	  |  0.660	  0.000	  0.340	  0.000	  0.000	  |  0.795	  0.000	  0.205	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.215	  0.000	  0.000	  0.000	  0.785	  |  0.117	  0.883	  0.000	  0.000	  0.000	  |  0.679	  0.321	  0.000	  0.000	  0.000	  |  0.795	  0.000	  0.205	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.404	  0.000	  0.000	  0.000	  0.596	  |  0.941	  0.000	  0.000	  0.000	  0.059	  |  0.346	  0.654	  0.000	  0.000	  0.000	  |  0.385	  0.615	  0.000	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.000	  0.729	  0.271	  0.000	  0.000	  |  0.584	  0.416	  0.000	  0.000	  0.000	  |  0.824	  0.000	  0.176	  0.000	  0.000	  |  0.870	  0.130	  0.000	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.000	  0.219	  0.781	  0.000	  0.000	  |  0.000	  0.307	  0.693	  0.000	  0.000	  |  0.000	  0.000	  0.803	  0.197	  0.000	  |  0.000	  0.000	  0.771	  0.229	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.000	  0.000	  0.875	  0.125	  0.000	  |  0.000	  0.000	  0.883	  0.000	  0.000	  |  0.000	  0.000	  0.922	  0.078	  0.000	  |  0.000	  0.000	  0.875	  0.125	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.000	  0.000	  0.875	  0.125	  0.000	  |  0.000	  0.000	  0.883	  0.000	  0.000	  |  0.000	  0.000	  0.882	  0.118	  0.000	  |  0.000	  0.000	  0.771	  0.229	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.000	  0.389	  0.611	  0.000	  0.000	  |  0.000	  0.703	  0.297	  0.000	  0.000	  |  0.000	  0.000	  0.961	  0.039	  0.000	  |  0.000	  0.000	  0.979	  0.021	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.000	  0.729	  0.271	  0.000	  0.000	  |  0.000	  0.703	  0.297	  0.000	  0.000	  |  0.180	  0.820	  0.000	  0.000	  0.000	  |  0.628	  0.372	  0.000	  0.000	  0.000	  | =>  0.000	  0.128	  0.872	 =>  1.000	  2.000	 FAILED 
 0.000	  0.000	  0.699	  0.301	  0.000	  |  0.941	  0.000	  0.000	  0.000	  0.059	  |  0.824	  0.000	  0.176	  0.000	  0.000	  |  0.870	  0.130	  0.000	  0.000	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.000	  0.729	  0.271	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.931	  0.069	  |  0.824	  0.000	  0.176	  0.000	  0.000	  |  0.628	  0.372	  0.000	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.404	  0.000	  0.000	  0.000	  0.596	  |  0.407	  0.000	  0.000	  0.000	  0.593	  |  0.846	  0.154	  0.000	  0.000	  0.000	  |  0.870	  0.130	  0.000	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.622	  0.378	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.787	  0.000	  0.000	  |  0.660	  0.000	  0.340	  0.000	  0.000	  |  0.352	  0.000	  0.648	  0.000	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.000	  0.049	  0.951	  0.000	  0.000	  |  0.941	  0.000	  0.000	  0.000	  0.059	  |  0.169	  0.000	  0.831	  0.000	  0.000	  |  0.352	  0.000	  0.648	  0.000	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.000	  0.000	  0.875	  0.125	  0.000	  |  0.000	  0.000	  0.978	  0.000	  0.000	  |  0.005	  0.000	  0.995	  0.000	  0.000	  |  0.352	  0.000	  0.648	  0.000	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.000	  0.000	  0.875	  0.125	  0.000	  |  0.000	  0.307	  0.693	  0.000	  0.000	  |  0.660	  0.000	  0.340	  0.000	  0.000	  |  0.000	  0.000	  0.979	  0.021	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.000	  0.900	  0.100	  0.000	  0.000	  |  0.941	  0.000	  0.000	  0.000	  0.059	  |  0.988	  0.000	  0.012	  0.000	  0.000	  |  0.795	  0.000	  0.205	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.000	  0.389	  0.611	  0.000	  0.000	  |  0.000	  0.307	  0.693	  0.000	  0.000	  |  0.005	  0.000	  0.995	  0.000	  0.000	  |  0.000	  0.000	  0.979	  0.021	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.000	  0.000	  0.000	  0.998	  0.000	  |  0.000	  0.000	  0.787	  0.000	  0.000	  |  0.000	  0.000	  0.723	  0.277	  0.000	  |  0.000	  0.000	  0.771	  0.229	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.000	  0.049	  0.951	  0.000	  0.000	  |  0.000	  0.703	  0.297	  0.000	  0.000	  |  0.333	  0.000	  0.667	  0.000	  0.000	  |  0.352	  0.000	  0.648	  0.000	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.000	  0.219	  0.781	  0.000	  0.000	  |  0.941	  0.000	  0.000	  0.000	  0.059	  |  0.333	  0.000	  0.667	  0.000	  0.000	  |  0.000	  0.000	  0.979	  0.021	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.000	  0.219	  0.781	  0.000	  0.000	  |  0.584	  0.416	  0.000	  0.000	  0.000	  |  0.333	  0.000	  0.667	  0.000	  0.000	  |  0.352	  0.000	  0.648	  0.000	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.181	  0.819	  0.000	  0.000	  0.000	  |  0.584	  0.416	  0.000	  0.000	  0.000	  |  0.496	  0.000	  0.504	  0.000	  0.000	  |  0.352	  0.000	  0.648	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.000	  0.000	  0.170	  0.830	  0.000	  |  0.000	  0.000	  0.978	  0.000	  0.000	  |  0.000	  0.000	  0.604	  0.396	  0.000	  |  0.000	  0.000	  0.875	  0.125	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
