 0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.699	  0.000	  0.008	  0.000	  |  0.301	  0.856	  0.992	  0.818	  |  0.000	  0.000	  0.000	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.047	  0.000	  |  0.856	  0.931	  0.953	  0.818	  |  0.000	  0.069	  0.000	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.941	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.856	  0.000	  0.916	  0.500	  |  0.000	  0.059	  0.000	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.941	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.500	  0.000	  0.604	  0.500	  |  0.000	  0.059	  0.000	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.000	  0.000	  0.000	  |  0.389	  0.000	  0.000	  0.000	  |  0.611	  0.000	  0.000	  0.000	  |  0.000	  0.703	  0.708	  0.818	  |  0.000	  0.000	  0.000	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.000	  0.000	  0.000	  |  0.219	  0.000	  0.000	  0.000	  |  0.781	  0.000	  0.008	  0.148	  |  0.000	  0.500	  0.992	  0.852	  |  0.000	  0.000	  0.000	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.699	  0.000	  0.000	  0.148	  |  0.301	  0.754	  0.812	  0.852	  |  0.000	  0.000	  0.000	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.170	  0.000	  0.000	  0.045	  |  0.830	  0.958	  0.916	  0.955	  |  0.000	  0.000	  0.000	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.000	  0.000	  0.000	  |  0.219	  0.000	  0.000	  0.000	  |  0.781	  0.000	  0.087	  0.045	  |  0.000	  0.805	  0.913	  0.955	  |  0.000	  0.000	  0.000	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.170	  0.000	  0.008	  0.045	  |  0.830	  0.805	  0.992	  0.955	  |  0.000	  0.000	  0.000	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.699	  0.000	  0.087	  0.000	  |  0.301	  0.931	  0.913	  0.818	  |  0.000	  0.069	  0.000	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.170	  0.000	  0.008	  0.148	  |  0.830	  0.856	  0.992	  0.852	  |  0.000	  0.000	  0.000	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.713	  0.907	  0.500	  0.818	  |  0.000	  0.000	  0.000	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.170	  0.000	  0.087	  0.252	  |  0.830	  0.515	  0.913	  0.748	  |  0.000	  0.485	  0.000	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.167	  0.000	  |  0.856	  0.931	  0.833	  0.818	  |  0.000	  0.069	  0.000	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.941	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.047	  0.000	  |  0.998	  0.000	  0.953	  0.818	  |  0.000	  0.059	  0.000	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.047	  0.148	  |  0.998	  0.931	  0.953	  0.852	  |  0.000	  0.069	  0.000	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.347	  0.000	  0.008	  0.000	  |  0.653	  0.958	  0.992	  0.818	  |  0.000	  0.000	  0.000	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.347	  0.000	  0.000	  0.000	  |  0.653	  0.931	  0.916	  0.818	  |  0.000	  0.069	  0.000	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.047	  0.000	  |  0.784	  0.099	  0.953	  0.818	  |  0.000	  0.901	  0.000	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.407	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.047	  0.000	  |  0.856	  0.000	  0.953	  0.818	  |  0.000	  0.593	  0.000	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.699	  0.000	  0.008	  0.148	  |  0.301	  0.931	  0.992	  0.852	  |  0.000	  0.069	  0.000	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.347	  0.000	  0.008	  0.000	  |  0.653	  0.653	  0.992	  0.500	  |  0.000	  0.000	  0.000	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.875	  0.000	  0.000	  0.000	  |  0.125	  0.602	  0.916	  0.818	  |  0.000	  0.000	  0.000	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.407	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.008	  0.000	  |  0.927	  0.000	  0.992	  0.500	  |  0.000	  0.593	  0.000	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.998	  0.099	  0.708	  0.818	  |  0.000	  0.901	  0.000	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.875	  0.000	  0.000	  0.000	  |  0.125	  0.958	  0.812	  0.818	  |  0.000	  0.000	  0.000	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.407	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.008	  0.000	  |  0.927	  0.000	  0.992	  0.500	  |  0.000	  0.593	  0.000	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.941	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.571	  0.000	  0.812	  0.818	  |  0.000	  0.059	  0.000	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.170	  0.000	  0.008	  0.000	  |  0.830	  0.931	  0.992	  0.818	  |  0.000	  0.069	  0.000	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.045	  |  0.998	  0.958	  0.812	  0.955	  |  0.000	  0.000	  0.000	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.787	  0.000	  0.045	  |  0.642	  0.000	  0.812	  0.955	  |  0.000	  0.000	  0.000	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.571	  0.099	  0.812	  0.818	  |  0.000	  0.901	  0.000	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.047	  0.356	  |  0.998	  0.958	  0.953	  0.644	  |  0.000	  0.000	  0.000	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.170	  0.000	  0.167	  0.148	  |  0.830	  0.805	  0.833	  0.852	  |  0.000	  0.000	  0.000	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.941	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.045	  |  0.856	  0.000	  0.916	  0.955	  |  0.000	  0.059	  0.000	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.170	  0.000	  0.047	  0.000	  |  0.830	  0.805	  0.953	  0.818	  |  0.000	  0.000	  0.000	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.713	  0.099	  0.916	  0.818	  |  0.000	  0.901	  0.000	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.523	  0.000	  0.008	  0.000	  |  0.477	  0.856	  0.992	  0.818	  |  0.000	  0.000	  0.000	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.998	  0.515	  0.916	  0.818	  |  0.000	  0.485	  0.000	  0.000	  | =>  1.000	  0.000	  0.000	 =>  0.000	  0.000	 
 0.000	  0.000	  0.846	  0.795	  |  0.000	  0.000	  0.154	  0.000	  |  0.000	  0.000	  0.000	  0.205	  |  0.000	  0.099	  0.000	  0.000	  |  0.956	  0.901	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.973	  0.000	  0.824	  0.870	  |  0.000	  0.000	  0.000	  0.130	  |  0.000	  0.000	  0.176	  0.000	  |  0.000	  0.099	  0.000	  0.000	  |  0.027	  0.901	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.025	  0.407	  0.513	  0.870	  |  0.000	  0.000	  0.487	  0.130	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.975	  0.593	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.000	  0.000	  0.005	  0.352	  |  0.000	  0.000	  0.000	  0.000	  |  0.875	  0.787	  0.995	  0.648	  |  0.125	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.783	  0.117	  0.988	  0.870	  |  0.000	  0.883	  0.000	  0.130	  |  0.000	  0.000	  0.012	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.217	  0.000	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.000	  0.117	  0.824	  0.352	  |  0.219	  0.883	  0.000	  0.000	  |  0.781	  0.000	  0.176	  0.648	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.622	  0.000	  0.846	  0.628	  |  0.378	  0.000	  0.154	  0.372	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.515	  0.000	  0.000	  |  0.000	  0.485	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.883	  0.723	  0.771	  |  0.927	  0.000	  0.277	  0.229	  |  0.000	  0.000	  0.000	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.594	  0.584	  0.988	  0.352	  |  0.000	  0.416	  0.000	  0.000	  |  0.000	  0.000	  0.012	  0.648	  |  0.000	  0.000	  0.000	  0.000	  |  0.406	  0.000	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.000	  0.000	  0.000	  0.795	  |  0.000	  0.703	  0.000	  0.000	  |  0.347	  0.297	  0.961	  0.205	  |  0.653	  0.000	  0.039	  0.000	  |  0.000	  0.000	  0.000	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.500	  0.803	  0.771	  |  0.998	  0.000	  0.197	  0.229	  |  0.000	  0.000	  0.000	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.000	  0.941	  0.333	  0.870	  |  0.559	  0.000	  0.000	  0.130	  |  0.441	  0.000	  0.667	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.059	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.000	  0.000	  0.005	  0.000	  |  0.729	  0.000	  0.000	  0.000	  |  0.271	  0.691	  0.995	  0.771	  |  0.000	  0.000	  0.000	  0.229	  |  0.000	  0.000	  0.000	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.000	  0.584	  0.846	  0.795	  |  0.900	  0.416	  0.154	  0.000	  |  0.100	  0.000	  0.000	  0.205	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.000	  0.584	  0.000	  0.352	  |  0.049	  0.416	  0.000	  0.000	  |  0.951	  0.000	  0.842	  0.648	  |  0.000	  0.000	  0.158	  0.000	  |  0.000	  0.000	  0.000	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.404	  0.407	  0.660	  0.795	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.340	  0.205	  |  0.000	  0.000	  0.000	  0.000	  |  0.596	  0.593	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.000	  0.941	  0.824	  0.870	  |  0.049	  0.000	  0.000	  0.130	  |  0.951	  0.000	  0.176	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.059	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.000	  0.000	  0.169	  0.000	  |  0.389	  0.703	  0.000	  0.000	  |  0.611	  0.297	  0.831	  0.771	  |  0.000	  0.000	  0.000	  0.229	  |  0.000	  0.000	  0.000	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.181	  0.000	  0.824	  0.870	  |  0.819	  0.000	  0.000	  0.130	  |  0.000	  0.691	  0.176	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.000	  0.000	  0.000	  0.000	  |  0.049	  0.000	  0.000	  0.000	  |  0.951	  0.978	  0.961	  0.875	  |  0.000	  0.000	  0.039	  0.125	  |  0.000	  0.000	  0.000	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.000	  0.000	  0.679	  0.143	  |  0.559	  0.000	  0.321	  0.857	  |  0.441	  0.000	  0.000	  0.000	  |  0.000	  0.099	  0.000	  0.000	  |  0.000	  0.901	  0.000	  0.000	  | =>  0.000	  0.128	  0.872	 =>  1.000	  2.000	 FAILED 
 0.000	  0.117	  0.005	  0.352	  |  0.900	  0.883	  0.000	  0.000	  |  0.100	  0.000	  0.995	  0.648	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.622	  0.000	  0.513	  0.870	  |  0.378	  0.000	  0.487	  0.130	  |  0.000	  0.978	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  | =>  0.000	  0.128	  0.872	 =>  1.000	  2.000	 FAILED 
 0.000	  0.117	  0.846	  0.000	  |  0.900	  0.883	  0.154	  0.000	  |  0.100	  0.000	  0.000	  0.979	  |  0.000	  0.000	  0.000	  0.021	  |  0.000	  0.000	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.973	  0.584	  0.496	  0.352	  |  0.000	  0.416	  0.000	  0.000	  |  0.000	  0.000	  0.504	  0.648	  |  0.000	  0.000	  0.000	  0.000	  |  0.027	  0.000	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.594	  0.941	  0.660	  0.795	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.340	  0.205	  |  0.000	  0.000	  0.000	  0.000	  |  0.406	  0.059	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.215	  0.117	  0.679	  0.795	  |  0.000	  0.883	  0.321	  0.000	  |  0.000	  0.000	  0.000	  0.205	  |  0.000	  0.000	  0.000	  0.000	  |  0.785	  0.000	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.404	  0.941	  0.346	  0.385	  |  0.000	  0.000	  0.654	  0.615	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.596	  0.059	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.000	  0.584	  0.824	  0.870	  |  0.729	  0.416	  0.000	  0.130	  |  0.271	  0.000	  0.176	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.000	  0.000	  0.000	  0.000	  |  0.219	  0.307	  0.000	  0.000	  |  0.781	  0.693	  0.803	  0.771	  |  0.000	  0.000	  0.197	  0.229	  |  0.000	  0.000	  0.000	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.875	  0.883	  0.922	  0.875	  |  0.125	  0.000	  0.078	  0.125	  |  0.000	  0.000	  0.000	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.875	  0.883	  0.882	  0.771	  |  0.125	  0.000	  0.118	  0.229	  |  0.000	  0.000	  0.000	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.000	  0.000	  0.000	  0.000	  |  0.389	  0.703	  0.000	  0.000	  |  0.611	  0.297	  0.961	  0.979	  |  0.000	  0.000	  0.039	  0.021	  |  0.000	  0.000	  0.000	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.000	  0.000	  0.180	  0.628	  |  0.729	  0.703	  0.820	  0.372	  |  0.271	  0.297	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  | =>  0.000	  0.128	  0.872	 =>  1.000	  2.000	 FAILED 
 0.000	  0.941	  0.824	  0.870	  |  0.000	  0.000	  0.000	  0.130	  |  0.699	  0.000	  0.176	  0.000	  |  0.301	  0.000	  0.000	  0.000	  |  0.000	  0.059	  0.000	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.000	  0.000	  0.824	  0.628	  |  0.729	  0.000	  0.000	  0.372	  |  0.271	  0.000	  0.176	  0.000	  |  0.000	  0.931	  0.000	  0.000	  |  0.000	  0.069	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.404	  0.407	  0.846	  0.870	  |  0.000	  0.000	  0.154	  0.130	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.596	  0.593	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.622	  0.000	  0.660	  0.352	  |  0.378	  0.000	  0.000	  0.000	  |  0.000	  0.787	  0.340	  0.648	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.000	  0.941	  0.169	  0.352	  |  0.049	  0.000	  0.000	  0.000	  |  0.951	  0.000	  0.831	  0.648	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.059	  0.000	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.000	  0.000	  0.005	  0.352	  |  0.000	  0.000	  0.000	  0.000	  |  0.875	  0.978	  0.995	  0.648	  |  0.125	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.000	  0.000	  0.660	  0.000	  |  0.000	  0.307	  0.000	  0.000	  |  0.875	  0.693	  0.340	  0.979	  |  0.125	  0.000	  0.000	  0.021	  |  0.000	  0.000	  0.000	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.000	  0.941	  0.988	  0.795	  |  0.900	  0.000	  0.000	  0.000	  |  0.100	  0.000	  0.012	  0.205	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.059	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
 0.000	  0.000	  0.005	  0.000	  |  0.389	  0.307	  0.000	  0.000	  |  0.611	  0.693	  0.995	  0.979	  |  0.000	  0.000	  0.000	  0.021	  |  0.000	  0.000	  0.000	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.787	  0.723	  0.771	  |  0.998	  0.000	  0.277	  0.229	  |  0.000	  0.000	  0.000	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.000	  0.000	  0.333	  0.352	  |  0.049	  0.703	  0.000	  0.000	  |  0.951	  0.297	  0.667	  0.648	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.000	  0.941	  0.333	  0.000	  |  0.219	  0.000	  0.000	  0.000	  |  0.781	  0.000	  0.667	  0.979	  |  0.000	  0.000	  0.000	  0.021	  |  0.000	  0.059	  0.000	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.000	  0.584	  0.333	  0.352	  |  0.219	  0.416	  0.000	  0.000	  |  0.781	  0.000	  0.667	  0.648	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  | =>  0.000	  0.925	  0.075	 =>  1.000	  1.000	 
 0.181	  0.584	  0.496	  0.352	  |  0.819	  0.416	  0.000	  0.000	  |  0.000	  0.000	  0.504	  0.648	  |  0.000	  0.000	  0.000	  0.000	  |  0.000	  0.000	  0.000	  0.000	  | =>  0.000	  0.961	  0.039	 =>  1.000	  1.000	 
